"file","roi","duration","pres_min.kPa.","pres_min.time.","pres_max.kPa.","pres_max.time.","pres_median.kPa.","pres_iqr.kPa.","pres_max_1s_nadir.kPa.","pres_max_1s_nadir.time.","pres_rpc","pres_acclim_pres_surface","pres_acclim_pres_depth","pres_lrpc_surface","pres_lrpc_depth","nadir_baro","rpc_baro","lrpc_baro_surface","lrpc_baro_depth","rot_min.degs.","rot_min.time.","rot_max.degs.","rot_max.time.","rot_median.degs.","rot_iqr.degs.","acc_hig_min.g.","acc_hig_min.time.","acc_hig_max.g.","acc_hig_max.time.","acc_hig_median.g.","acc_hig_iqr.g.","acc_event_95g","acc_event_200g","acc_event_400g","acc_strike","acc_shear","acc_collision","acc_inacc_min.ms.","acc_inacc_min.time.","acc_inacc_max.ms.","acc_inacc_max.time.","acc_inacc_median.ms.","acc_inacc_iqr.ms.","acc_peak_1.time.","acc_peak_1.g.","acc_peak_1_type","acc_peak_2.time.","acc_peak_2.g.","acc_peak_2_type","acc_peak_3.time.","acc_peak_3.g.","acc_peak_3_type","acc_peak_4.time.","acc_peak_4.g.","acc_peak_4_type","acc_peak_5.time.","acc_peak_5.g.","acc_peak_5_type","acc_peak_6.time.","acc_peak_6.g.","acc_peak_6_type","acc_strike_event.time.","acc_strike_event.g.","acc_peak_7.time.","acc_peak_7.g.","acc_peak_7_type","acc_peak_8.time.","acc_peak_8.g.","acc_peak_8_type","acc_peak_9.time.","acc_peak_9.g.","acc_peak_9_type","acc_peak_10.time.","acc_peak_10.g.","acc_peak_10_type","acc_peak_11.time.","acc_peak_11.g.","acc_peak_11_type","acc_peak_12.time.","acc_peak_12.g.","acc_peak_12_type","acc_peak_13.time.","acc_peak_13.g.","acc_peak_13_type","acc_peak_14.time.","acc_peak_14.g.","acc_peak_14_type","acc_peak_15.time.","acc_peak_15.g.","acc_peak_15_type","acc_peak_16.time.","acc_peak_16.g.","acc_peak_16_type","acc_peak_17.time.","acc_peak_17.g.","acc_peak_17_type","acc_peak_18.time.","acc_peak_18.g.","acc_peak_18_type","acc_peak_19.time.","acc_peak_19.g.","acc_peak_19_type","acc_peak_20.time.","acc_peak_20.g.","acc_peak_20_type","acc_peak_21.time.","acc_peak_21.g.","acc_peak_21_type"
"B118-0320154237","roi3_prenadir",NA,121.96,175.33,123.68,175.26,123.39,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.02,175.22,849.54,175.33,485.99,37.03,0.1,175.22,4.7,175.24,1.7,1,0,0,0,NA,0,0,-0.19,175.17,17.84,175.33,0.06,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320154237","roi4_nadir",NA,95.43,175.43,145.29,175.52,121.64,22.15,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,429.06,175.5,2721.09,175.44,817.04,247.08,1.5,175.39,357.3,175.43,5.4,5.73,2,1,0,"N",0,0,18.01,175.33,215.89,175.43,45.46,35.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320154237","roi5_postnadir",NA,126.78,175.76,148.64,175.63,138.4,9.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625.36,175.81,2500.71,175.77,1396.92,901.62,1.2,175.77,137.5,175.58,5.9,3.5,1,0,0,NA,0,0,9.76,175.75,154.45,175.73,42.14,23.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320154237","roi6_outflow_passage",NA,105.82,176.85,137.16,175.84,112.31,12.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.85,177.43,2746.97,175.92,907.26,366.98,0.1,177.35,45.9,177.41,1.9,1.1,0,0,0,NA,0,0,-7.05,177.76,77.46,175.83,2.81,5.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320154237","roi7_sens_outgress",NA,99.91,182.04,113.91,178.39,109.52,7.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.07,179.58,1030.77,178.5,430.51,266.16,0.1,181.13,5.3,181.59,1.8,1,0,0,0,NA,0,0,-2.27,181.94,9.58,178.12,0.3,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B119-0320152814","overall",NA,99.85,177.02,151.17,175.91,109.21,6.38,125.27,175.69,7.02,101.3,106.2,-0.1547,-0.1075,"N","N","N","N",0.66,170.26,2081.37,176.09,130.77,238.72,0,146.27,518.9,175.84,1.5,0.9,8,4,1,"Y",0,1,-9.53,145.7,194.05,175.87,-0.16,0.21,175.793,345.1,"collision",175.8125,225,"collision",175.817,100.4,"collision",175.8325,391.7,"collision",175.838,123,"collision",175.8405,518.9,"collision",175.8405,518.9,175.855,158.7,"collision",175.862,181,"collision",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B119-0320152814","roi1_sens_ingress",NA,99.99,145.73,140.27,146.08,106.49,3.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.27,146.48,353.43,147.49,94.73,72.05,0,146.27,38.3,146.06,1.6,1.1,0,0,0,NA,0,0,-9.53,145.7,147.06,146.09,0.79,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B119-0320152814","roi2_inflow_passage",NA,105.37,152.54,132.09,170.2,114.74,11.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,170.26,1175.21,172.93,20.71,44.16,0,153.44,78.5,173.05,1.6,1,0,0,0,NA,0,0,-5.18,172.93,19.78,173.56,-0.17,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B119-0320152814","roi3_prenadir",NA,124.34,175.44,125.27,175.69,124.68,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.14,175.52,1286.03,175.69,588.8,828.41,0.2,175.48,50.8,175.69,1.9,1.6,0,0,0,NA,0,0,-4.65,175.66,23.99,175.72,-1.07,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B119-0320152814","roi4_nadir",NA,118.25,175.82,151.17,175.91,125.05,5.15,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,306.44,175.87,1846.6,175.83,887.84,473.9,0.7,175.91,518.9,175.84,7.95,14.45,8,4,1,"Y",0,1,15.49,175.74,194.05,175.87,50.67,79.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B119-0320152814","roi5_postnadir",NA,121.77,176.14,144.81,175.92,133.25,7.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770.43,175.95,2081.37,176.09,1461.97,759.07,0.5,176.2,16.8,175.99,4.8,4.9,0,0,0,NA,0,0,-6.89,175.93,78.19,176.07,32.6,43.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B119-0320152814","roi6_outflow_passage",NA,99.85,177.02,138.76,176.22,110.38,8.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.86,178.23,1627.32,177.16,702.91,388.2,0,176.64,45.1,176.84,1.7,1.3,0,0,0,NA,0,0,-8.55,177.23,59.29,176.89,1.33,7.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B119-0320152814","roi7_sens_outgress",NA,99.97,223.89,112.62,219.61,107.26,6.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.38,210.34,969.52,186.13,191.73,185.52,0,179.39,32.1,180.01,1.5,0.9,0,0,0,NA,0,0,-5.15,220.63,28.11,180.03,-0.13,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B62-0320144113","overall",NA,100.01,125.3,145.92,163.97,114.71,16.56,125.74,163.33,17.9,101.3,106.2,-0.0626,-0.0153,"N","N","N","N",0.17,148.44,2310.99,164.06,24.46,43.19,0.1,128.79,474.8,163.84,1.7,1,6,3,3,"Y",0,3,-9.56,125.35,189.27,163.83,-0.05,0.1,163.822,140.8,"collision",163.827,438,"collision",163.8315,412,"collision",163.837,474.8,"collision",163.84,153.6,"collision",164.375,138.2,"collision",163.827,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B62-0320144113","roi1_sens_ingress",NA,100.01,125.3,119.53,125.41,104.98,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.49,125.39,344.21,125.54,124.19,64.11,0.2,125.47,67.6,125.39,2.5,1.5,0,0,0,NA,0,0,-9.56,125.35,147.03,125.42,2.11,7.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B62-0320144113","roi2_inflow_passage",NA,104.16,129.31,125.85,158.64,115.64,16.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,148.44,325.72,126.9,20.61,28.49,0.1,128.79,8.8,130.84,1.6,1,0,0,0,NA,0,0,-2.98,146.34,5.69,163.33,-0.06,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B62-0320144113","roi3_prenadir",NA,123.81,163.71,125.54,163.43,125.22,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.97,163.66,173.41,163.53,163.2,76.67,0.1,163.67,4.7,163.5,1.6,1,0,0,0,NA,0,0,0,163.43,9.94,163.71,1.27,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B62-0320144113","roi4_nadir",NA,107.84,163.81,143.58,163.91,123.55,14.49,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,23.7,163.86,2093.19,163.84,414.46,568.87,1.1,163.71,474.8,163.84,8.6,14.4,5,3,3,"Y",0,3,10.07,163.71,189.27,163.83,49.95,76.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B62-0320144113","roi5_postnadir",NA,125.61,164.2,145.92,163.97,135.58,8.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1584.76,164.21,2310.99,164.06,2038.47,493.13,1,164.21,92.1,163.97,5.8,2.5,0,0,0,NA,0,0,19.01,164.21,105.55,164.01,39.43,22.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B62-0320144113","roi6_outflow_passage",NA,105.22,165.08,136.46,164.39,110.41,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.6,166.2,2027.05,164.42,1040.93,462.24,0.1,165.31,138.2,164.38,1.9,1.3,1,0,0,NA,0,0,-7.14,166.15,29.96,164.4,1.75,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B62-0320144113","roi7_sens_outgress",NA,103.29,168,108.8,166.55,107.64,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.22,166.21,1751.9,166.32,562.91,449.8,0.2,166.55,5.4,166.45,1.8,1.2,0,0,0,NA,0,0,-7.13,166.35,19.49,166.21,1.38,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320152830","overall",NA,98.32,175.11,154.79,220.98,106.91,10.9,125.01,220.69,20.11,101.3,106.2,-0.0349,0.0123,"N","N","N","N",2.28,169.54,3426.46,221.14,58.94,123.72,0,147.65,408.5,220.79,1.6,0.9,12,5,1,"Y",0,1,-9.79,145.76,228.72,220.84,-0.01,0.16,146.0835,122.5,"collision",146.0905,106.3,"collision",220.646,97.7,"collision",220.7475,141.8,"collision",220.787,408.5,"collision",220.791,134,"collision",220.787,408.5,220.8,244.9,"collision",220.8305,323.2,"collision",220.95,194.5,"collision",221.091,191.5,"collision",221.243,286,"collision",221.3415,216.8,"collision",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320152830","roi1_sens_ingress",NA,99.88,144.94,141.84,146.1,103.54,3.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.77,145.21,775.96,146.14,187.15,174.8,0,147.65,122.5,146.08,1.7,1.1,2,0,0,NA,0,0,-9.79,145.76,146.18,146.11,0.05,5.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320152830","roi2_inflow_passage",NA,98.32,175.11,124.1,220.43,108.46,11.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28,169.54,700.8,206.04,42.91,45.51,0,148.95,71.4,158.08,1.6,0.9,0,0,0,NA,0,0,-8.74,157.96,40.86,196.28,-0.01,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320152830","roi3_prenadir",NA,123.9,220.46,125.01,220.69,124.4,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.49,220.45,1184.26,220.74,109.62,629.99,0.2,220.53,97.7,220.65,2.05,1.7,1,0,0,NA,0,0,-2.3,220.59,29.79,220.74,-0.33,9.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320152830","roi4_nadir",NA,104.9,220.84,154.46,220.92,124.12,24.7,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,311.79,220.81,2103.88,220.93,1265.4,772.34,2.2,220.88,408.5,220.79,10.25,16.2,5,3,1,"Y",0,1,30.27,220.74,228.72,220.84,65.45,92.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320152830","roi5_postnadir",NA,132.65,221.21,154.79,220.98,143.22,5.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.5,220.99,3426.46,221.14,2710.49,1024.11,5,221.13,194.5,220.95,16.8,9.72,2,0,0,NA,0,0,51.24,220.94,219.84,221.19,140.56,81.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320152830","roi6_outflow_passage",NA,106.28,222.4,142.01,221.24,111.9,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.94,223.62,3005.46,221.26,1075.11,1259.19,0.2,221.81,286,221.24,2,1.3,2,2,0,NA,0,0,-9.11,222.79,206.02,221.28,3.76,9.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320152830","roi7_sens_outgress",NA,99.81,241.91,111.66,224.16,105.87,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.07,238.96,995.2,223.83,261.76,269.78,0,224.79,21.2,225.12,1.6,0.9,0,0,0,NA,0,0,-5.19,223.84,24.15,225.14,-0.01,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320162103","overall",NA,99.9,113.82,148.5,157.18,109.32,7.11,120.42,156.9,8.94,101.3,106.2,-0.0958,-0.0485,"N","N","N","N",1.55,146.32,3191.19,157.43,73.11,163.68,0,114.16,415.6,157.04,1.7,0.8,4,2,1,"Y",0,1,-9.62,114.42,216.06,157.03,0.03,0.18,114.7295,119.6,"collision",157.044,415.6,"collision",157.0475,133.4,"collision",157.1635,246.1,"collision",NA,NA,NA,NA,NA,NA,157.044,415.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320162103","roi1_sens_ingress",NA,99.9,113.82,123.04,114.75,102.39,6.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11,113.85,281.94,116,117.4,96.93,0,114.16,119.6,114.73,1.6,1,1,0,0,NA,0,0,-9.62,114.42,147.2,114.75,0.37,8.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320162103","roi2_inflow_passage",NA,102.67,132.96,119.83,139.36,111.33,6.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,146.32,475.74,116.64,36.65,62.08,0,116.57,43.8,119,1.7,0.8,0,0,0,NA,0,0,-4.6,119.02,12.62,132.98,0.03,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320162103","roi3_prenadir",NA,119.35,156.63,120.42,156.9,119.74,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.14,156.63,1271.14,156.93,129.18,257.63,0.4,156.64,64.5,156.89,1.9,1.1,0,0,0,NA,0,0,-1.36,156.8,25.32,156.92,-0.46,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320162103","roi4_nadir",NA,111.48,157.03,143.63,157.11,120,20.68,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,258.52,157.08,2304.53,157.05,1314.9,989.95,0.3,157.09,415.6,157.04,7.7,9.23,2,1,1,"Y",0,1,4.45,157.12,216.06,157.03,53.93,47.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B118-0320162103","roi5_postnadir",NA,127.23,157.43,148.5,157.18,142.07,6.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.8,157.24,3184.74,157.42,2133.44,209.14,1.7,157.2,246.1,157.16,5.4,2.1,1,1,0,NA,0,0,8.03,157.22,83.86,157.4,40.94,18.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
