file,class,sensor,date_deploy,time_deploy,duration[mm:ss],t_max_p_1s_nadir,t_nadir,nadir,max_p_1s_nadir,rate_pc,ratio_pc,log_RPC,treatment,inj_pos,sens_wc_pos_ent,sens_wc_pos_blade,sens_wc_pos_exit,clear_passage,rotate_hub,pres_force,passage_loc,centre_hub_contact,blade_contact,n_contact,c_1_bl,c_1_sl,c_1_bv,c_1_type,c_2_bl,c_2_sl,c_2_bv,c_2_type,t_start_roi1,t_end_roi1,t_start_roi2,t_end_roi2,t_start_roi3,t_end_roi3,t_start_roi4,t_end_roi4,t_start_roi5,t_end_roi5,t_start_roi6,t_end_roi6,max_accmag_roi1,max_accmag_roi2,max_accmag_roi3,max_accmag_roi4,max_accmag_roi5,max_accmag_roi6,max_accmag_time_roi1,max_accmag_time_roi2,max_accmag_time_roi3,max_accmag_time_roi4,max_accmag_time_roi5,max_accmag_time_roi6,nadir_acceleration,max_hig_roi1,max_hig_roi2,max_hig_roi3,max_hig_roi4,max_hig_roi5,max_hig_roi6,max_hig_time_roi1,max_hig_time_roi2,max_hig_time_roi3,max_hig_time_roi4,max_hig_time_roi5,max_hig_time_roi6,max_nadir_acc_dist,max_nadir_acc_position,acc_rms,accmag_1,accmag_1_t,accmag_1_p,guide_vane_contact,accmag_2,accmag_2_t,accmag_2_p,accmag_3,accmag_3_t,accmag_3_p,accmag_4,accmag_4_t,accmag_4_p,inj_to_pre_nadir_accmag_count,pre_nadir_event_accmag_count,nadir_event_accmag_count,post_nadir_event_accmag_count,post_nadir_to_rec_accmag_count,accmag_5,accmag_5_t,accmag_5_p,accmag_6,accmag_6_t,accmag_6_p,accmag_7,accmag_7_t,accmag_7_p,accmag_8,accmag_8_t,accmag_8_p
B69-0716164624_imp,100_imp,B69,16/07,16:46:24,00:59:00,25.79,25.81,989.7,1256.5,266.8,1.01040719409922,0.0103534120794915,400 (100%),High,5,6,4,Contact,NA,NA,NA,No CH contact,Blade contact,1,Center,5,11,Indirect,NA,NA,NA,NA,24.37,27.25,25.71,25.91,25.41,25.71,25.91,26.21,24.37,25.41,26.21,27.25,177.666,177.666,9.914,54.538,1.104,89.9,25.82,25.82,25.71,25.91,24.51,26.37,98.953,565.7,565.7,NA,8.5,NA,280.4,25.783,25.783,NA,25.91,NA,26.4845,0.01,After nadir,71.8646963340866,177.666,25.82,1050.1,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B74-0716131340_imp,100_imp,B74,16/07,13:13:40,00:59:00,31.46,31.48,1049.9,1123.5,73.5999999999999,0.952471663967997,-0.0486949215387586,400 (100%),High,3,4,2,No contact,No hub rotation,Pressure force,Center hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,30.04,32.92,31.38,31.58,31.08,31.38,31.58,31.88,30.04,31.08,31.88,32.92,57.977,57.977,4.649,42.251,0.525,50.582,31.48,31.48,31.27,31.78,30.27,32,57.977,214,10,NA,214,NA,167,31.7605,31.454,NA,31.7605,NA,31.9435,0,On nadir,31.566193864564,NA,NA,NA,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B74-0716152423_imp,100_imp,B74,16/07,15:24:23,00:59:00,28.11,28.12,1040.6,1186.1,145.5,0.960984047664809,-0.039797469874066,400 (100%),Low,4,4,6,No contact,Hub rotation,Pressure force,Center hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,26.68,29.56,28.02,28.22,27.72,28.02,28.22,28.52,26.68,27.72,28.52,29.56,185.964,185.964,2.599,130.047,0.473,90.648,28.13,28.13,27.97,28.34,27.72,28.61,131.572,437.2,81,NA,352.3,3.8,437.2,28.5895,28.193,NA,28.2255,26.8365,28.5895,0.01,After nadir,78.1603198265012,185.964,28.13,1041.6,GV contact,130.047,28.34,1417.8,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B74-0716155726_imp,100_imp,B74,16/07,15:57:26,01:00:00,19.42,20.04,1094.4,1147.9,53.5,0.913742690058479,-0.0902062678861491,400 (100%),High,7,7,2,Contact,NA,NA,NA,No CH contact,Blade contact,1,Absolute tip,1,14,Direct,NA,NA,NA,NA,18.6,21.48,19.94,20.14,19.64,19.94,20.14,20.44,18.6,19.64,20.44,21.48,214.936,214.936,9.319,109.602,1.58,83.844,20.11,20.11,19.71,20.22,19.63,20.61,13.327,465.3,465.3,23.2,13.3,3.2,276.7,20.0765,20.0765,19.6835,20.1975,19.6325,20.4995,0.07,After nadir,62.3444705078547,214.936,20.11,1302.1,GV contact,109.602,20.22,1347.7,102.762,20.36,1387.9,NA,NA,NA,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B74-0716165614_imp,100_imp,B74,16/07,16:56:14,01:00:00,27.34,28.3,1088.1,1167,78.9000000000001,0.919033177097693,-0.0844330559748293,400 (100%),Low,7,6,5,No contact,No hub rotation,Pressure force,Near tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,26.86,29.74,28.2,28.4,27.9,28.2,28.4,28.7,26.86,27.9,28.7,29.74,82.841,82.841,2.795,56.85,1.054,7.321,28.29,28.29,28.19,28.52,27.9,29.36,62.266,273.1,12,NA,273.1,NA,4.3,28.571,28.264,NA,28.571,NA,28.9545,-0.01,Before nadir,49.4048824028364,NA,NA,NA,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B74-0716173017_imp,100_imp,B74,16/07,17:30:17,00:59:00,22.61,23.5,1060.4,1160,99.5999999999999,0.943040362127499,-0.0586461954327335,400 (100%),High,4,3,7,No contact,Hub rotation,Pressure force,Near hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,22.06,24.94,23.4,23.6,23.1,23.4,23.6,23.9,22.06,23.1,23.9,24.94,113.818,48.111,3.237,113.818,0.505,94.213,23.74,23.57,23.32,23.74,23.1,23.93,45.993,302.6,NA,NA,302.6,4.3,79.3,23.883,NA,NA,23.883,22.1925,23.9965,0.07,After nadir,21.791055688057,113.818,23.74,1455,GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B74-0716181134_imp,100_imp,B74,16/07,18:11:34,00:59:00,33.29,33.31,943,1268.8,325.8,1.06044538706257,0.0586889963486796,400 (100%),Low,3,2,6,Contact,NA,NA,NA,No CH contact,Blade contact,1,Center,5,11,Direct,NA,NA,NA,NA,31.87,34.75,33.21,33.41,32.91,33.21,33.41,33.71,31.87,32.91,33.71,34.75,200.064,200.064,3.216,108.097,0.82,32.473,33.32,33.32,33.07,33.63,32.6,33.76,174.142,616.6,616.6,NA,473.7,NA,7.7,33.279,33.279,NA,33.5845,NA,33.7505,0.01,After nadir,87.4847575806916,200.064,33.32,1077.2,GV contact,108.097,33.63,1417.8,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B74-0717115102_imp,100_imp,B74,17/07,11:51:02,00:59:00,22.28,22.31,1051.5,1188.6,137.1,0.951022349025202,-0.0502177161606174,400 (100%),Low,1,1,6,Contact,NA,NA,NA,No CH contact,Blade contact,1,Near tip,4,13,Direct,NA,NA,NA,NA,20.87,23.75,22.21,22.41,21.91,22.21,22.41,22.71,20.87,21.91,22.71,23.75,147.587,147.587,9.099,56.191,0.148,37.57,22.31,22.31,22.21,22.55,21.91,22.71,147.587,338,338,1.3,7.7,NA,151.2,22.2725,22.2725,22.21,22.655,NA,23.424,0,On nadir,66.5237111999137,147.587,22.31,1051.5,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B74-0717124215_imp,100_imp,B74,17/07,12:42:15,00:59:00,24.52,25.36,1089.1,1159.3,70.2,0.918189330639978,-0.0853516670995037,400 (100%),High,7,7,2,No contact,Hub rotation,No pressure force,Near tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,23.92,26.8,25.26,25.46,24.96,25.26,25.46,25.76,23.92,24.96,25.76,26.8,78.707,78.707,2.928,60.259,1.22,36.298,25.42,25.42,25.17,25.7,24.16,26.08,36.17,125.2,10.3,NA,9.2,NA,125.2,26.1445,25.402,NA,25.688,NA,26.1445,0.06,After nadir,31.8200719500249,NA,NA,NA,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B74-0717132458_imp,100_imp,B74,17/07,13:24:58,00:59:00,30.61,31.32,1092.7,1160.3,67.5999999999999,0.915164271986822,-0.0886516975945627,400 (100%),Low,7,7,7,No contact,No hub rotation,Pressure force,Near tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,29.88,32.76,31.22,31.42,30.92,31.22,31.42,31.72,29.88,30.92,31.72,32.76,103.643,55.386,2.019,99.02,1.57,103.643,32.09,31.4,31,31.61,30.92,32.09,36.41,15.3,NA,NA,12.8,NA,15.3,31.7435,NA,NA,31.5845,NA,31.7435,0.08,After nadir,25.5309513382893,99.02,31.61,1373.6,GV contact,103.643,32.09,1314.3,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B75-0716133640_imp,100_imp,B75,16/07,13:36:40,00:59:00,27.91,28.52,1102.3,1149.1,46.8,0.90719404880704,-0.0973989059871326,400 (100%),High,6,6,2,No contact,Hub rotation,Pressure force,Center,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,27.08,29.96,28.42,28.62,28.12,28.42,28.62,28.92,27.08,28.12,28.92,29.96,80.324,70.945,2.375,80.324,1.341,55.127,28.78,28.58,28.4,28.78,28.11,29.12,51.455,210.5,10.6,NA,10.5,NA,210.5,29.166,28.559,NA,28.753,NA,29.166,0.06,After nadir,40.1231649988359,NA,NA,NA,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B75-0716152557_imp,100_imp,B75,16/07,15:25:57,00:59:00,31.88,32.82,1028.1,1174.3,146.2,0.972668028401906,-0.0277124385665357,400 (100%),Low,6,4,7,No contact,Hub rotation,Pressure force,Center hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,31.38,34.26,32.72,32.92,32.42,32.72,32.92,33.22,31.38,32.42,33.22,34.26,82.014,69.91,2.13,62.033,1.68,82.014,33.3,32.82,32.54,33.21,32.4,33.3,69.91,110.6,11.2,NA,110.6,NA,33.7,33.181,32.797,NA,33.181,NA,33.706,0,On nadir,29.5627543895226,NA,NA,NA,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B75-0716155312_imp,100_imp,B75,16/07,15:53:12,00:59:00,28.76,28.79,1015.5,1159.5,144,0.984736582964057,-0.0153811020383024,400 (100%),High,2,2,5,No contact,Hub rotation,Pressure force,Near hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,27.35,30.23,28.69,28.89,28.39,28.69,28.89,29.19,27.35,28.39,29.19,30.23,153.659,153.659,7.056,61.804,1.871,28.177,28.8,28.8,28.69,29.03,28.39,29.42,148.839,402.9,402.9,NA,60.7,NA,6.3,28.8205,28.8205,NA,29.0425,NA,29.403,0.01,After nadir,80.1792375425506,153.659,28.8,1034.8,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B75-0716165306_imp,100_imp,B75,16/07,16:53:06,00:59:00,25.67,25.71,1101.1,1144.1,43,0.908182726364545,-0.0963096801374083,400 (100%),Low,6,6,1,No contact,Hub rotation,No pressure force,Center,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,24.27,27.15,25.61,25.81,25.31,25.61,25.81,26.11,24.27,25.31,26.11,27.15,85.575,78.221,2.436,85.575,0.543,33.971,26.01,25.77,25.53,26.01,24.54,26.15,20.623,137.1,10.8,NA,11.8,NA,137.1,26.3775,25.745,NA,25.995,NA,26.3775,0.06,After nadir,31.5658772222399,NA,NA,NA,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B75-0716174014_imp,100_imp,B75,16/07,17:40:14,00:59:00,21.73,21.75,962.7,1183.8,221.1,1.03874519580347,0.0380134421982162,400 (100%),High,6,5,4,Contact,NA,NA,NA,CH contact,No blade contact,1,Center hub,1,10,Indirect,NA,NA,NA,NA,20.31,23.19,21.65,21.85,21.35,21.65,21.85,22.15,20.31,21.35,22.15,23.19,179.491,179.491,10.852,157.027,2.146,17.119,21.76,21.76,21.63,21.97,21.32,22.39,175.166,406.8,171.2,3.5,406.8,NA,50.5,21.8535,21.749,21.6455,21.8535,NA,22.367,0.01,After nadir,97.7049212546684,179.491,21.76,1047.5,GV contact,157.027,21.97,1367.4,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B75-0716181322_imp,100_imp,B75,16/07,18:13:22,00:59:00,22.27,22.66,1100.2,1134.4,34.2,0.90892564988184,-0.0954919814592207,400 (100%),Low,6,6,2,No contact,Hub rotation,No pressure force,Near hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,21.22,24.1,22.56,22.76,22.26,22.56,22.76,23.06,21.22,22.26,23.06,24.1,171.112,90.154,2.486,80.692,0.824,171.112,23.12,22.72,22.55,23.03,22.25,23.12,31.972,484.1,11.8,NA,237.2,NA,484.1,23.1,22.697,NA,23.0225,NA,23.1,0.06,After nadir,37.4376564679137,171.112,23.12,1394.5,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B75-0716185258_imp,100_imp,B75,16/07,18:52:58,00:59:00,44.63,44.68,1003.4,1301.3,297.9,0.996611520829181,-0.00339423306801552,400 (100%),High,6,6,1,Contact,NA,NA,NA,No CH contact,Blade contact,1,Near tip,1,13,Direct,NA,NA,NA,NA,43.24,46.12,44.58,44.78,44.28,44.58,44.78,45.08,43.24,44.28,45.08,46.12,193.238,193.238,17.631,40.851,1.392,36.765,44.68,44.68,44.58,44.96,44.28,45.21,193.238,692.4,692.4,5.1,160.1,NA,184.4,44.6165,44.6165,44.5795,44.8545,NA,45.2255,0,On nadir,83.4070051060575,193.238,44.68,1003.4,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B75-0717115540_imp,100_imp,B75,17/07,11:55:40,00:59:00,25.04,25.06,1047.3,1149,101.7,0.954836245583882,-0.046215423796963,400 (100%),Low,6,7,2,No contact,Hub rotation,Pressure force,Near tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,23.62,26.5,24.96,25.16,24.66,24.96,25.16,25.46,23.62,24.66,25.46,26.5,82.5,77.505,11.357,47.651,0.887,82.5,25.56,25.13,24.86,25.39,24.66,25.56,38.62,149.2,47.7,NA,8.1,NA,149.2,25.51,25.019,NA,25.373,NA,25.51,0.07,After nadir,31.7063966807361,NA,NA,NA,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B75-0717124403_imp,100_imp,B75,17/07,12:44:03,01:00:00,31.67,31.68,1008.2,1218.4,210.2,0.991866693116445,-0.00816656266639341,400 (100%),High,3,3,2,Contact,NA,NA,NA,No CH contact,Blade contact,1,Near tip,5,13,Direct,NA,NA,NA,NA,30.24,33.12,31.58,31.78,31.28,31.58,31.78,32.08,30.24,31.28,32.08,33.12,128.026,128.026,5.124,42.002,0.574,35.699,31.69,31.69,31.42,31.94,31.28,32.17,86.537,435.3,435.3,NA,315,6.3,7.4,31.66,31.66,NA,31.9925,30.5045,32.134,0.01,After nadir,50.3273766486326,128.026,31.69,1011,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B75-0717131745_imp,100_imp,B75,17/07,13:17:45,00:59:00,24.2,24.21,990.9,1247.3,256.4,1.00918357049147,0.00914165791728344,400 (100%),Low,5,6,2,Contact,NA,NA,NA,No CH contact,Blade contact,1,Absolute tip,5,14,Direct,NA,NA,NA,NA,22.77,25.65,24.11,24.31,23.81,24.11,24.31,24.61,22.77,23.81,24.61,25.65,121.286,121.286,29.154,63.558,0.993,121.285,24.21,24.21,23.94,24.47,23.81,24.78,121.286,414.4,414.4,91.4,213.5,3.2,283.2,24.183,24.183,24.042,24.52,22.7775,24.832,0,On nadir,45.7899998726068,121.286,24.21,990.9,No GV contact,121.285,24.78,1380.7,NA,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0716131853_imp,100_imp,B76,16/07,13:18:53,00:59:00,26.45,27.41,1002.2,1129.5,127.3,0.997804829375374,-0.00219758354348722,400 (100%),High,1,1,3,No contact,No hub rotation,Pressure force,Near tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,25.97,28.85,27.31,27.51,27.01,27.31,27.51,27.81,25.97,27.01,27.81,28.85,65.05,65.05,6.472,36.082,0.743,58.52,27.42,27.42,27.21,27.76,26.21,27.98,36.69,141.3,NA,NA,NA,NA,141.3,28.0835,NA,NA,NA,NA,28.0835,0.01,After nadir,28.6802560018793,NA,NA,NA,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0716152314_imp,100_imp,B76,16/07,15:23:14,00:59:00,29.16,29.18,1031.1,1150.7,119.6,0.969838037047813,-0.0306261935417607,400 (100%),Low,3,2,1,No contact,No hub rotation,Pressure force,Center hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,27.74,30.62,29.08,29.28,28.78,29.08,29.28,29.58,27.74,28.78,29.58,30.62,98.43,92.061,5.08,98.43,1.36,95.315,29.4,29.18,28.96,29.4,28.78,29.69,92.061,400.8,93.6,NA,400.8,NA,176.9,29.432,29.275,NA,29.432,NA,29.7945,0,On nadir,37.0674386573856,98.43,29.4,1348.8,GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0716155619_imp,100_imp,B76,16/07,15:56:19,00:59:00,25.3,26.24,1073,1154.9,81.9000000000001,0.931966449207829,-0.0704584636485614,400 (100%),High,5,4,5,No contact,Hub rotation,Pressure force,Center hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,24.8,27.68,26.14,26.34,25.84,26.14,26.34,26.64,24.8,25.84,26.64,27.68,120.816,83.848,3.25,120.816,1.548,104.009,26.49,26.31,26.14,26.49,25.84,26.9,46.523,397.7,14.2,NA,15.7,3.1,397.7,26.8485,26.3375,NA,26.471,24.8205,26.8485,0.07,After nadir,41.7715557606688,119.791,26.37,1345.7,GV contact,120.816,26.49,1293.9,104.009,26.9,1347.7,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0716165809_imp,100_imp,B76,16/07,16:58:09,00:59:00,29.78,29.79,1015.1,1265.6,250.5,0.98512461826421,-0.0149871298082484,400 (100%),Low,7,6,2,Contact,NA,NA,NA,No CH contact,Blade contact,2,Near tip,3,13,Direct,Center,3,11,Direct,28.35,31.23,29.69,29.89,29.39,29.69,29.89,30.19,28.35,29.39,30.19,31.23,224.529,224.529,8.793,190.974,2.962,65.81,29.79,29.79,29.69,29.95,29.39,30.36,224.529,446,439.8,NA,446,NA,54.5,29.8925,29.839,NA,29.8925,NA,30.2985,0,On nadir,91.2306701402445,224.529,29.79,1015.1,GV contact,190.974,29.95,1173.6,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0716172344_imp,100_imp,B76,16/07,17:23:44,00:59:00,21.04,21.07,1019.4,1164,144.6,0.980969197567196,-0.0192142189238043,400 (100%),High,5,5,4,Contact,NA,NA,NA,No CH contact,Blade contact,1,Near hub,4,10,Direct,NA,NA,NA,NA,19.63,22.51,20.97,21.17,20.67,20.97,21.17,21.47,19.63,20.67,21.47,22.51,222.417,222.417,17.396,91.252,2.783,49.572,21.08,21.08,20.97,21.17,20.6,21.66,154.943,410.2,410.2,NA,9.9,3.1,60,21.0455,21.0455,NA,21.1705,19.6605,22.0875,0.01,After nadir,99.8898933476255,222.417,21.08,1063.8,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0716180414_imp,100_imp,B76,16/07,18:04:14,00:59:00,24.45,24.48,1073,1163.6,90.5999999999999,0.931966449207829,-0.0704584636485614,400 (100%),Low,7,7,7,No contact,No hub rotation,Pressure force,Center,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,23.04,25.92,24.38,24.58,24.08,24.38,24.58,24.88,23.04,24.08,24.88,25.92,86.603,86.603,2.68,39.032,3.43,19.846,24.47,24.47,24.37,24.63,23.61,25.55,70.07,100.2,12.4,NA,100.2,NA,77.3,24.7275,24.4535,NA,24.7275,NA,25.466,-0.01,Before nadir,39.1881578152429,NA,NA,NA,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0716185142_imp,100_imp,B76,16/07,18:51:42,00:59:00,26.74,26.75,960.9,1186,225.1,1.04069101883651,0.039884933698915,400 (100%),High,5,6,3,Contact,NA,NA,NA,CH contact,Blade contact,2,Center hub,6,NA,Indirect,Near hub,2,10,Indirect,25.31,28.19,26.65,26.85,26.35,26.65,26.85,27.15,25.31,26.35,27.15,28.19,206.086,206.086,9.459,100.718,1.7,64.981,26.77,26.77,26.65,27.09,26.35,27.21,119.631,539.5,539.5,NA,421.2,NA,399.9,26.7275,26.7275,NA,26.929,NA,27.181,0.02,After nadir,82.4525763156934,206.086,26.77,1074.7,GV contact,99.136,27.02,1315.2,100.718,27.09,1329.8,NA,NA,NA,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0717114435_imp,100_imp,B76,17/07,11:44:35,00:59:00,44.11,44.13,1010.1,1182.9,172.8,0.99000099000099,-0.0100493358530015,400 (100%),Low,4,6,7,No contact,No hub rotation,Pressure force,Center,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,42.69,45.57,44.03,44.23,43.73,44.03,44.23,44.53,42.69,43.73,44.53,45.57,175.967,175.967,8.232,35.16,2.025,15.666,44.12,44.12,44.03,44.26,43.69,44.53,162.952,125.4,84.3,NA,97.8,NA,125.4,44.546,44.159,NA,44.4015,NA,44.546,-0.01,Before nadir,79.2343383451897,175.967,44.12,1115.7,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0717123417_imp,100_imp,B76,17/07,12:34:17,00:59:00,44.62,45.41,1118.9,1162.4,43.5,0.893734918223255,-0.112346059831539,400 (100%),High,7,7,1,Contact,NA,NA,NA,No CH contact,Blade contact,1,Absolute tip,2,14,Direct,NA,NA,NA,NA,43.97,46.85,45.31,45.51,45.01,45.31,45.51,45.81,43.97,45.01,45.81,46.85,213.023,162.121,3.6,213.023,3.647,99.064,45.64,45.49,45.19,45.64,44.75,45.81,10.495,565,565,NA,88.3,NA,316,45.453,45.453,NA,45.5365,NA,45.863,0.08,After nadir,63.4887925734028,162.121,45.49,1298.3,GV contact,213.023,45.64,1177.7,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0717132716_imp,100_imp,B76,17/07,13:27:16,00:59:00,23.16,23.18,1050,1130.4,80.4000000000001,0.952380952380952,-0.0487901641694321,400 (100%),Low,2,2,4,No contact,No hub rotation,Pressure force,Near hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,21.74,24.62,23.08,23.28,22.78,23.08,23.28,23.58,21.74,22.78,23.58,24.62,184.795,84.458,3.302,184.795,1.104,55.901,23.44,23.19,22.9,23.44,22.78,23.59,70.979,199,11.6,NA,199,NA,8.7,23.4905,23.166,NA,23.4905,NA,23.5885,0.01,After nadir,48.1171155446098,184.795,23.44,1379.4,GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0102145837_imp,100_imp,B77,02/01,14:58:37,00:59:00,33.82,33.84,1018.7,1141.2,122.5,0.981643270835378,-0.0185273046138837,400 (100%),High,4,4,2,No contact,No hub rotation,Pressure force,Center hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,32.4,35.28,33.74,33.94,33.44,33.74,33.94,34.24,32.4,33.44,34.24,35.28,148.405,148.405,2.826,37.44,1.042,23.338,33.84,33.84,33.58,33.99,32.9,34.44,148.405,31.8,20.1,NA,9.3,NA,31.8,34.425,33.811,NA,33.9615,NA,34.425,0,On nadir,51.5956298763116,148.405,33.84,1018.7,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0102164216_imp,100_imp,B77,02/01,16:42:16,00:59:00,27.86,27.9,1026.4,1427,400.6,0.974279033515199,-0.0260575343192898,400 (100%),Low,7,5,2,Contact,NA,NA,NA,No CH contact,Blade contact,1,Near hub,2,10,Direct,NA,NA,NA,NA,26.46,29.34,27.8,28,27.5,27.8,28,28.3,26.46,27.5,28.3,29.34,199.78,199.78,35.399,99.267,15.446,96.742,27.89,27.89,27.78,28,27.36,28.31,179.482,409.3,409.3,6.9,12.5,33.4,222.4,27.831,27.831,27.751,28.29,27.342,28.905,-0.01,Before nadir,109.040298616307,199.78,27.89,1029.7,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
